ΩΦ, ΩΦ, grc, transcription, Ω</unclear>Φ, texts/beth0160.xml
Ωσεας, Ωσεας, grc, transcription, </lb>Ωσεας, texts/ulat0014.xml
Ωσεας, Ωσεας, grc, transcription, Ωσεας, texts/ulat0015.xml
Ωσεας, Ωσεας, grc, transcription, Ωσεας, texts/ulat0016.xml
ά, ά, grc, transcription, </supplied></gap>ά, texts/abur0001.xml
ά, ά, grc, transcription, ά</supplied>, texts/fein0012.xml
ά, ά, grc, transcription, +ά</unclear>, texts/zoor0215.xml
άβλαν, άβλαν, grc, transcription, </lb>άβλαν., texts/sepp0022.xml
άβους, άβους, grc, transcription, </abbr>άβους</ex></expan>, texts/masa0772.xml
άδε, άδος, grc, transcription, </lb>άδε, texts/zoor0316.xml
άη, άη, grc, transcription, +άη</supplied>, texts/elus0051.xml
άθη, άθη, grc, transcription, </lb>άθη, texts/zoor0301.xml
άκοντα, άκοντα, grc, transcription, </lb>άκοντα, texts/zoor0130.xml
άκων, άκων, grc, transcription, </lb>άκων</p></div>, texts/carm0016.xml
άμμα, άμμα, grc, transcription, </lb>άμμα</p></div>, texts/carm0010.xml
άν, άν, grc, transcription, </lb>άν</supplied>, texts/zoor0283.xml
άνανεώθη, άνανεώθη, grc, transcription, </lb>άνανεώθη, texts/evro0003.xml
άνδρου, άνδρου, grc, transcription, </lb>άνδρου&#44;, texts/zoor0174.xml
άνης, άνης, grc, transcription, </lb>άνης, texts/zoor0026.xml
άνιο, άνιο, grc, transcription, </gap>ά</unclear>νιο</unclear>, texts/sena0003.xml
άννης, άννης, grc, transcription, </lb>άννης, texts/zoor0153.xml
άνου, άνου, grc, transcription, </lb></gap>άνου, texts/khir0001.xml
άντων, άντων, grc, transcription, </lb>άντων, texts/zoor0101.xml
άντων, άντων, grc, transcription, </lb>άντων, texts/zoor0232.xml
άντων, άντων, grc, transcription, άντων</supplied>, texts/zoor0257.xml
άπαθ, άπαθ, grc, transcription, άπαθ, texts/zoor0017.xml
άποθανόντος, άποθανόντος, grc, transcription, άποθανόντος</corr></choice>, texts/zoor0017.xml
άποθανόντος, άποθανόντος, grc, transcription, </lb>άποθανόντος</supplied>, texts/zoor0389.xml
άρσει, άρσει, grc, transcription, άρσει</supplied>(?), texts/elal0012.xml
άρσι, άρσι, grc, transcription, </lb>ά</unclear>ρσι</sic>, texts/zoor0206.xml
άρσι, άρσι, grc, transcription, </lb>άρσι</supplied>, texts/zoor0317.xml
έ, έ, grc, transcription, έ</unclear>, texts/fein0013.xml
έθησον, έθησον, grc, transcription, +</g></lb>έθησο</abbr>ν</ex></orig></choice></expan>, texts/zoor0361.xml
έλες, έλες, grc, transcription, </lb>έλες, texts/zoor0296.xml
έλη, έλη, grc, transcription, έλη</sic>, texts/zoor0225.xml
έμου, έμου, grc, transcription, </lb>έμου</sic>, texts/zoor0229.xml
έν, εἰμί, grc, transcription, έν, texts/elus0040.xml
έν, εἰμί, grc, transcription, </lb>έν, texts/evro0003.xml
έν, εἰμί, grc, transcription, έν, texts/zoor0116.xml
έν, εἰμί, grc, transcription, έν, texts/zoor0239.xml
έν, εἰμί, grc, transcription, έν, texts/zoor0240.xml
έν, εἰμί, grc, transcription, έν, texts/zoor0242.xml
έν, εἰμί, grc, transcription, έν, texts/zoor0243.xml
ένης, ένης, grc, transcription, </lb>ένης, texts/zoor0011.xml
ένου, ένου, grc, transcription, </lb>ένου, texts/zoor0067.xml
έντος, έντος, grc, transcription, </lb>έντος</sic>, texts/zoor0153.xml
έου, έου, grc, transcription, </lb></gap>έου, texts/evro0007.xml
έου, έου, grc, transcription, </lb>έου</sic>, texts/zoor0085.xml
έου, έου, grc, transcription, </lb>έου</sic>, texts/zoor0108.xml
έου, έου, grc, transcription, </lb>έου</unclear>&#44;, texts/zoor0307.xml
έπ, έπ, grc, transcription, έπ, texts/hmti0003.xml
έπισκ, έπισκ, grc, transcription, έπι</supplied>σκ, texts/carm0001.xml
έπἵ, έπἵ, grc, transcription, έπἵ, texts/evro0004.xml
έρες, έρες, grc, transcription, έρες, texts/farj0002.xml
έρμου, έρμου, grc, transcription, </lb>έρμου</sic>, texts/zoor0298.xml
έροις, έροις, grc, transcription, έροις</gap>, texts/mare0050.xml
έρᾳ, έρᾳ, grc, transcription, </abbr>έρᾳ</expan>, texts/zoor0099.xml
έρᾳ, έρᾳ, grc, transcription, </abbr>έρᾳ</expan>, texts/zoor0165.xml
έρᾳ, έρᾳ, grc, transcription, έρᾳ</supplied>, texts/zoor0221.xml
έστατοι, έστατοι, grc, transcription, έ</unclear>στατοι, texts/fiqg0024.xml
έφθα, έφθα, grc, transcription, </lb>έφθα, texts/zoor0085.xml
ή, ή, grc, transcription, </lb>ή, texts/akld0001.xml
ή, ή, grc, transcription, ή, texts/evro0003.xml
ή, ή, grc, transcription, ή, texts/jaff0065.xml
ήλιας, ήλιας, grc, transcription, </lb>ήλιας, texts/kede0004.xml
ήου, ήου, grc, transcription, </lb>+ήου</sic>, texts/zoor0131.xml
ήρ, ήρ, grc, transcription, ή</supplied>ρ, texts/jeru0207.xml
ήρου, ήρου, grc, transcription, </lb>ήρου&#44;, texts/zoor0228.xml
ήσας, ήσας, grc, transcription, </lb>ήσας, texts/zoor0254.xml
ήσου, ήσου, grc, transcription, </lb>ήσου, texts/zoor0061.xml
ί, ί, grc, transcription, ί</corr>, texts/bshe0024.xml
ί, ί, grc, transcription, ί</num></supplied>&#44;, texts/fein0002.xml
ία, κερατέα, grc, transcription, </lb>ία, texts/anri0001.xml
ία, κερατέα, grc, transcription, </lb>ία</p></div>, texts/haif0014.xml
ία, κερατέα, grc, transcription, </lb>ία, texts/sepp0012.xml
ίας, κερατέα, grc, transcription, </lb>ίας, texts/caes0412.xml
ίζοντα, ίζοντα, grc, transcription, </lb>ίζοντα, texts/ulat0016.xml
ίνδικτιώνος, ίνδικτιώνος, grc, transcription, ίνδ</abbr>ικτιώνος</ex></expan>, texts/elus0079.xml
ίνθα, ίνθα, grc, transcription, </lb>ίνθα, texts/zoor0227.xml
ίνου, ίνου, grc, transcription, </lb>ίνου</p></div>, texts/carm0018.xml
ίου, ίου, grc, transcription, ίου</supplied>, texts/bshe0134.xml
ίου, ίου, grc, transcription, </lb>ίου, texts/zoor0204.xml
ίρων, ίρων, grc, transcription, ίρ</supplied>ων, texts/apol0100.xml
ίστεως, ίστεως, grc, transcription, </lb>ίστεως, texts/zoor0231.xml
ίστῳ, ίστῳ, grc, transcription, </lb>ίστῳ, texts/halu0001.xml
ίᾳ, ίᾳ, grc, transcription, </lb>ίᾳ</supplied>, texts/haif0016.xml
α, α, grc, transcription, </lb>α, texts/ashk0002.xml
α, α, grc, transcription, α</unclear>, texts/beth0025.xml
α, α, grc, transcription, α</unclear>, texts/beth0062.xml
α, α, grc, transcription, α</unclear>, texts/beth0066.xml
α, α, grc, transcription, α</unclear>, texts/beth0068.xml
α, α, grc, transcription, α</unclear>, texts/beth0069.xml
α, α, grc, transcription, </lb>α, texts/beth0086.xml
α, α, grc, transcription, α</unclear>, texts/beth0091.xml
α, α, grc, transcription, α</unclear>, texts/beth0130.xml
α, α, grc, transcription, α-</supplied>, texts/bshe0009.xml
α, α, grc, transcription, </lb>α, texts/bshe0016.xml
α, α, grc, transcription, α</unclear>, texts/caes0176.xml
α, α, grc, transcription, α</unclear>, texts/caes0211.xml
α, α, grc, transcription, α</unclear>, texts/caes0241.xml
α, α, grc, transcription, α</unclear>, texts/caes0305.xml
α, α, grc, transcription, α</unclear>, texts/caes0308.xml
α, α, grc, transcription, </gap>α</unclear>, texts/caes0323.xml
α, α, grc, transcription, </gap>α</unclear>, texts/caes0336.xml
α, α, grc, transcription, α</unclear>, texts/caes0381.xml
α, α, grc, transcription, </lb>α, texts/elal0009.xml
α, α, grc, transcription, </lb>α, texts/elji0001.xml
α, α, grc, transcription, </lb></gap>α, texts/fakh0003.xml
α, α, grc, transcription, </lb>α, texts/farj0004.xml
α, α, grc, transcription, </lb>α, texts/farj0005.xml
α, α, grc, transcription, </gap></supplied>α</unclear>, texts/fiqg0006.xml
α, α, grc, transcription, </lb>α, texts/hmti0003.xml
α, α, grc, transcription, </lb>α, texts/iopp0001.xml
α, α, grc, transcription, </lb>α, texts/jeru0310.xml
α, α, grc, transcription, </lb>α, texts/jurn0001.xml
α, α, grc, transcription, </lb>α, texts/khis0085.xml
α, α, grc, transcription, α</unclear>, texts/mare0011.xml
α, α, grc, transcription, </gap>α</unclear>, texts/mare0180.xml
α, α, grc, transcription, α, texts/mare0181.xml
α, α, grc, transcription, </lb></gap></gap>α</p></div>, texts/mare0182.xml
α, α, grc, transcription, α</num></p></div>, texts/mare0251.xml
α, α, grc, transcription, α</num>, texts/masa0773.xml
α, α, grc, transcription, α, texts/masa0941.xml
α, α, grc, transcription, </lb>α, texts/sepp0023.xml
α, α, grc, transcription, </lb>α, texts/tibe0004.xml
α, α, grc, transcription, </lb>α, texts/zoor0012.xml
α, α, grc, transcription, </lb>α, texts/zoor0101.xml
α, α, grc, transcription, α</num>., texts/zoor0330.xml
α, α, grc, transcription, α</num>&#44;, texts/zoor0334.xml
α, α, grc, transcription, α</num>&#44;, texts/zoor0346.xml
α, α, grc, transcription, </space>α</num>, texts/zoor0371.xml
α, α, grc, transcription, α</num>&#44;, texts/zoor0385.xml
αʹ, αʹ, grc, transcription, αʹ</supplied>, texts/bshe0009.xml
αʹ, αʹ, grc, transcription, αʹ, texts/elus0051.xml
αʹ, αʹ, grc, transcription, αʹ&#44;, texts/zoor0026.xml
αʹ, αʹ, grc, transcription, </lb>αʹ., texts/zoor0079.xml
αʹ, αʹ, grc, transcription, αʹ., texts/zoor0085.xml
αʹ, αʹ, grc, transcription, αʹ&#44;, texts/zoor0088.xml
αʹ, αʹ, grc, transcription, αʹ&#44;, texts/zoor0089.xml
αʹ, αʹ, grc, transcription, αʹ., texts/zoor0094.xml
αʹ, αʹ, grc, transcription, αʹ., texts/zoor0095.xml
αʹ, αʹ, grc, transcription, αʹ&#44;, texts/zoor0099.xml
αʹ, αʹ, grc, transcription, αʹ&#44;, texts/zoor0100.xml
αʹ, αʹ, grc, transcription, αʹ., texts/zoor0110.xml
αʹ, αʹ, grc, transcription, αʹ., texts/zoor0111.xml
αʹ, αʹ, grc, transcription, αʹ., texts/zoor0116.xml
αʹ, αʹ, grc, transcription, αʹ., texts/zoor0119.xml
αʹ, αʹ, grc, transcription, </lb>αʹ, texts/zoor0127.xml
αʹ, αʹ, grc, transcription, α</unclear>ʹ., texts/zoor0164.xml
αʹ, αʹ, grc, transcription, αʹ., texts/zoor0175.xml
αʹ, αʹ, grc, transcription, αʹ., texts/zoor0189.xml
αʹ, αʹ, grc, transcription, αʹ&#44;, texts/zoor0190.xml
αʹ, αʹ, grc, transcription, αʹ</supplied>.</p></div>, texts/zoor0204.xml
αʹ, αʹ, grc, transcription, αʹ&#44;, texts/zoor0214.xml
αʹ, αʹ, grc, transcription, αʹ</unclear>, texts/zoor0233.xml
αʹ, αʹ, grc, transcription, </lb>αʹ., texts/zoor0245.xml
αʹ, αʹ, grc, transcription, α</unclear>ʹ, texts/zoor0262.xml
ααμ, ααμ, grc, transcription, </lb>ααμ</unclear>, texts/zoor0293.xml
αβαθιστα, αβαθιστα, grc, transcription, </gap>αβ</unclear>αθ</unclear>ιστα</orig>, texts/zoor0286.xml
αβγδεζηθ, αβγδεζηθ, grc, transcription, αβγδεζηθ</supplied>, texts/mare0182.xml
αβὶ, αβὶ, grc, transcription, αβὶ, texts/beth0220.xml
αβ’τῶν, αβ’τῶν, grc, transcription, </gap>αβ’τῶν, texts/caes0329.xml
αγίου, αγίου, grc, transcription, α</ex>γί</abbr>ου</ex></expan>, texts/evro0003.xml
αγαθη, αγαθη, grc, transcription, α</supplied>γαθη</p></div>, texts/masa0930.xml
αγιοτἀτου, αγιοτἀτου, grc, transcription, αγιο</abbr>τἀτου</ex></expan>, texts/evro0003.xml
αγριαιον, αγριαιον, grc, transcription, </lb></gap>αγ</unclear>ριαι</unclear>ον</orig></p></div>, texts/elus0090.xml
αηνκύριε, αηνκύριε, grc, transcription, α</unclear></orig></gap>ην</orig></gap>κ</abbr>ύρι</ex>ε</abbr></expan>+</g></hi></p></div>, texts/caes0132.xml
αθανάντα, αθανάντα, grc, transcription, </lb>αθανάντα, texts/zoor0035.xml
αθονόντος, αθονόντος, grc, transcription, </lb>αθονόντος</supplied>, texts/zoor0255.xml
αι, αι, grc, transcription, αι</sic></choice>, texts/bshe0014.xml
αι, αι, grc, transcription, αι</corr>, texts/bshe0024.xml
αι, αι, grc, transcription, αι</corr>, texts/bshe0025.xml
αι, αι, grc, transcription, αι</p></div>, texts/evro0003.xml
αι, αι, grc, transcription, αι</unclear>, texts/masa0942d.xml
αιʹ, αιʹ, grc, transcription, </lb>αιʹ, texts/zoor0011.xml
ακ, ακ, grc, transcription, ακ</num>&#44;, texts/zoor0331.xml
ακʹ, ακʹ, grc, transcription, ακʹ&#44;, texts/zoor0177.xml
ακʹ, ακʹ, grc, transcription, ακʹ&#44;, texts/zoor0220.xml
ακοσσιοστοῦ, ακοσσιοστοῦ, grc, transcription, </lb>ακοσσιοστοῦ, texts/zoor0183.xml
ακου, ακου, grc, transcription, </lb></gap>α</unclear>κου, texts/caes0216.xml
ακωνάρις, ακωνάρις, grc, transcription, </lb>ακωνάρις</sic>, texts/zoor0069.xml
ακόνου, ακόνου, grc, transcription, </lb>ακόνου</gap>, texts/evro0004.xml
ακόνου, ακόνου, grc, transcription, </lb>ακόνου&#44;, texts/zoor0181.xml
ακών, ακών, grc, transcription, </lb>ακών</unclear>, texts/mums0001.xml
ακόνου, ακόνου, grc, transcription, α</unclear>κόνου., texts/caes0331.xml
αλαμάν, αλαμάν, grc, transcription, α</supplied>λαμάν</supplied>, texts/fakh0002.xml
αλανε, αλανε, grc, transcription, </lb>αλανε</gap>, texts/jurn0003.xml
αλμε, αλμε, grc, transcription, </lb></gap>αλμε</gap>, texts/yavn0001.xml
αλόμ, αλόμ, grc, transcription, α</unclear>λόμ</supplied>, texts/beth0072.xml
αμ, αμ, grc, transcription, αμ</orig></gap>, texts/kafr0011.xml
αμ, αμ, grc, transcription, </gap>α</unclear>μ</gap>, texts/masa0777.xml
αμασέου, αμασέου, grc, transcription, </lb>αμασέου&#44;</sic>, texts/zoor0254.xml
αμβάτῳ, αμβάτῳ, grc, transcription, αμ</unclear>βάτῳ</sic>, texts/zoor0176.xml
αν, αν, grc, transcription, </lb>αν, texts/iopp0001.xml
αν, αν, grc, transcription, </lb>αν</supplied>, texts/kafr0004.xml
αν, αν, grc, transcription, </lb>αν</sic>, texts/zoor0238.xml
ανέμου, ανέμου, grc, transcription, </lb>ανέμου</unclear>, texts/zoor0311.xml
ανααιελΝεαπολιτῶν, ανααιελΝεαπολιτῶν, grc, transcription, </gap>α</unclear>να</orig></lb></gap>α</unclear>ιελ</orig></lb></gap>Νεαπ</lb>ολιτ</supplied>ῶ</unclear>ν</p></div>, texts/jaff0062.xml
αναπ, αναπ, grc, transcription, α</supplied>ναπ</unclear>, texts/zoor0221.xml
ανατος, ανατος, grc, transcription, </lb>ανατος</unclear>, texts/zoor0173.xml
ανο, ανο, grc, transcription, </lb></gap>ανο, texts/elal0011.xml
ανος, ανος, grc, transcription, </abbr>ανος</ex></expan>, texts/elus0030.xml
ανούσης, ανούσης, grc, transcription, </lb>ανο</unclear>ύσης, texts/zoor0287.xml
ανοῦ, ανοῦ, grc, transcription, </lb>ανοῦ&#44;, texts/zoor0091.xml
αντ, αντ, grc, transcription, αντ</unclear>, texts/masa0942a.xml
ανόντο, ανόντο, grc, transcription, </lb>ανόντο, texts/zoor0279.xml
ανόντος, ανόντος, grc, transcription, </lb>ανόντος, texts/zoor0265.xml
ανὀντος, ανὀντος, grc, transcription, </lb>ανὀντος, texts/zoor0183.xml
ανὲ, ανὲ, grc, transcription, </lb>ανὲ, texts/khus0002.xml
ανὼν, ανὼν, grc, transcription, </lb>ανὼν</sic>, texts/zoor0187.xml
αου, αου, grc, transcription, </lb>αου</sic>, texts/zoor0256.xml
αοὐτο­, αοὐτο­, grc, transcription, αοὐτο­, texts/caes0185.xml
αού, αού, grc, transcription, αού.</p></div>, texts/caes0137.xml
απ, απ, grc, transcription, </lb>απ</gap>, texts/khus0003.xml
απλετβ, απλετβ, grc, transcription, </lb></unclear>απλετβ, texts/akas0002.xml
απτιουπδκ, απτιουπδκ, grc, transcription, </lb></gap>απτιο</unclear>υ</space>π</hi>δ</hi>κ, texts/mare0181.xml
αρ, αρ, grc, transcription, </gap>αρ</gap></p></div>, texts/bshe0127.xml
αρος, αρος, grc, transcription, </lb>αρος, texts/jeru0181.xml
αρπὸν, αρπὸν, grc, transcription, αρπὸ</supplied>ν, texts/beth0127.xml
αρτύριον, αρτύριον, grc, transcription, </lb>αρτύριο</supplied>ν, texts/mums0003.xml
αρωι, αρωι, grc, transcription, </gap>αρωι</unclear>, texts/caes0075.xml
αρίας, αρίας, grc, transcription, α</unclear>ρίας, texts/caes0302.xml
ας, ας, grc, transcription, α</unclear>ς, texts/beth0068.xml
ας, ας, grc, transcription, ας, texts/beth0204.xml
ας, ας, grc, transcription, ας, texts/caes0078.xml
ας, ας, grc, transcription, </lb>ας, texts/caes0176.xml
ας, ας, grc, transcription, </lb>ας, texts/caes0262.xml
ας, ας, grc, transcription, </lb></gap>ας, texts/caes0327.xml
ας, ας, grc, transcription, </lb>ας</p></div>, texts/fein0004.xml
ας, ας, grc, transcription, </lb>ας</p></div>, texts/haif0015.xml
ας, ας, grc, transcription, </lb>ας., texts/hamm0031.xml
ας, ας, grc, transcription, </lb>ας</p></div>, texts/kafr0006.xml
ας, ας, grc, transcription, </lb>ας</p></div>, texts/ulat0002.xml
ας, ας, grc, transcription, </lb>ας, texts/zoor0013.xml
ας, ας, grc, transcription, </lb>ας, texts/zoor0239.xml
ας, ας, grc, transcription, </lb>ας, texts/zoor0263.xml
ας, ας, grc, transcription, ας</unclear>, texts/zoor0283.xml
ας, ας, grc, transcription, </lb>ας</sic>, texts/zoor0308.xml
ας, ας, grc, transcription, </lb>ας, texts/zoor0353.xml
ας, ας, grc, transcription, ας</unclear>, texts/zoor0373.xml
αςμετῆς, αςμετῆς, grc, transcription, </gap>αςμετῆς</supplied>, texts/caes0317.xml
ας’, ας’, grc, transcription, ας’</space>, texts/caes0109.xml
ασ, ασ, grc, transcription, ασ', texts/mare0215.xml
ασέου, ασέου, grc, transcription, </lb>ασέου, texts/zoor0188.xml
αστοῦ, αστοῦ, grc, transcription, </lb>αστοῦ</sic>, texts/zoor0145.xml
αστοῦ, αστοῦ, grc, transcription, </lb>αστοῦ</sic>, texts/zoor0154.xml
ατ, ατ, grc, transcription, </gap></gap>ατ'</p></div>, texts/masa0787.xml
ατος, ατος, grc, transcription, ατος</supplied>, texts/elus0054.xml
ατος, ατος, grc, transcription, </lb>α</supplied>τος&#44;, texts/zoor0067.xml
ατος, ατος, grc, transcription, </lb>ατος</p></div>, texts/zoor0092.xml
ατος, ατος, grc, transcription, </lb>ατο</supplied>ς.</p></div>, texts/zoor0130.xml
ατος, ατος, grc, transcription, </lb>ατος, texts/zoor0141.xml
ατος, ατος, grc, transcription, α</unclear>τος, texts/zoor0202.xml
ατος, ατος, grc, transcription, </lb>ατος, texts/zoor0231.xml
ατος, ατος, grc, transcription, </lb>ατος., texts/zoor0233.xml
ατος, ατος, grc, transcription, </lb>ατος, texts/zoor0241.xml
ατος, ατος, grc, transcription, </lb>ατος.</p></div>, texts/zoor0265.xml
ατος, ατος, grc, transcription, α</unclear>τος, texts/zoor0306.xml
ατος, ατος, grc, transcription, </lb>ατος</unclear>, texts/zoor0311.xml
αυ, αυ, grc, transcription, αυ</unclear>, texts/zoor0221.xml
αυοὐτῆ­, αυοὐτῆ­, grc, transcription, αυοὐτῆ­, texts/caes0172.xml
αυσον, αυσον, grc, transcription, </lb>α</unclear>υσον.</p></div>, texts/zoor0116.xml
αυτηγ, αυτηγ, grc, transcription, </lb></space>αυτηγ</orig></p></div>, texts/evro0013.xml
αυτῶν, αυτῶν, grc, transcription, αυτῶν</add>, texts/hamm0010.xml
αχ, αχ, grc, transcription, </unclear></unclear>αχ, texts/akas0002.xml
αχαρίας, αχαρίας, grc, transcription, αχαρίας</supplied>, texts/hamm0063.xml
αύ, αύ, grc, transcription, </lb>αύ, texts/fein0007.xml
αύτὸς, αύτὸς, grc, transcription, </lb>α</abbr>ύτὸς</ex></expan>, texts/masa0779.xml
αἰεί, αἰεί, grc, transcription, αἰεί&#44;, texts/beth0184.xml
αἰτῶ, αἰτέω, grc, transcription, αἰτῶ</unclear>, texts/eluy0001.xml
αἰτῶν, αἰτέω, grc, transcription, </lb></gap></gap>αἰτῶν, texts/mare0050.xml
αἰέν, αἰέν, grc, transcription, αἰέν&#44;</supplied>, texts/hamm0049.xml
αἰώνιος, αἰώνιος, grc, transcription, </lb>αἰώνιος, texts/caes0135.xml
αἰώνιος, αἰώνιος, grc, transcription, αἰώνιος., texts/caes0155.xml
αἰῶνα, αἰών, grc, transcription, αἰῶνα, texts/caes0040.xml
αἱ, ὁ, grc, transcription, αἱ, texts/hamm0039.xml
αἴτη, αἴτη, grc, transcription, αἴτη-, texts/bshe0015.xml
αἴτησιν, αἴτησις, grc, transcription, </lb>αἴτησιν, texts/bshe0012.xml
αἴτισιν, αἴτισιν, grc, transcription, αἴτισιν, texts/bshe0014.xml
αὐ, αὐ, grc, transcription, αὐ, texts/anri0001.xml
αὐ, αὐ, grc, transcription, αὐ, texts/ashk0001.xml
αὐ, αὐ, grc, transcription, αὐ, texts/birs0003.xml
αὐ, αὐ, grc, transcription, αὐ, texts/evro0010.xml
αὐ, αὐ, grc, transcription, αὐ, texts/hamm0046.xml
αὐ, αὐ, grc, transcription, αὐ, texts/zoor0089.xml
αὐγοῦστα, αὐγοῦστα, grc, transcription, </gap>αὐγοῦστα, texts/elal0017.xml
αὐτ, αὐτ, grc, transcription, αὐτ, texts/rafi0008.xml
αὐτει, αὐτει, grc, transcription, αὐτει</sic>, texts/zoor0296.xml
αὐτο, αὐτο, grc, transcription, αὐτο, texts/bshe0013.xml
αὐτο, αὐτο, grc, transcription, αὐτο-, texts/bshe0029.xml
αὐτοκασιγνήτους, αὐτοκασιγνήτους, grc, transcription, </lb>αὐτοκασιγνήτους, texts/beth0127.xml
αὐτοκρατόρων, αὐτοκράτωρ, grc, transcription, </lb>αὐτοκρατ</lb>όρων, texts/bshe0103.xml
αὐτοκρατόρων, αὐτοκράτωρ, grc, transcription, αὐτοκρατόρων, texts/sena0002.xml
αὐτου, αὐτου, grc, transcription, αὐτου., texts/sepp0017.xml
αὐτοὺσ, αὐτοὺσ, grc, transcription, αὐτοὺσ, texts/yavn0001.xml
αὐτούς, αὐτούς, grc, transcription, </lb>αὐτούς</supplied>., texts/hamm0013.xml
αὐτούς, αὐτούς, grc, transcription, αὐτούς</supplied>., texts/hamm0038.xml
αὐτοῖς, αὐτός, grc, transcription, αὐτοῖς</p></div>, texts/hamm0011.xml
αὐτοῖς, αὐτός, grc, transcription, αὐτοῖς.</supplied>, texts/sepp0013.xml
αὐτοῖς, αὐτός, grc, transcription, αὐτοῖς.</p></div>, texts/sepp0014.xml
αὐτοῖς, αὐτός, grc, transcription, αὐτοῖς.</p></div>, texts/sepp0017.xml
αὐτοῖς, αὐτός, grc, transcription, αὐτοῖς., texts/sepp0022.xml
αὐτοῖς, αὐτός, grc, transcription, αὐτοῖς, texts/sepp0023.xml
αὐτοῖς, αὐτός, grc, transcription, αὐτοῖς</gap></supplied>, texts/sepp0024.xml
αὐτοῦ, αὐτός, grc, transcription, αὐ</lb>τοῦ, texts/beth0149.xml
αὐτοῦ, αὐτός, grc, transcription, αὐτοῦ.</p></div>, texts/birs0006.xml
αὐτοῦ, αὐτός, grc, transcription, αὐτοῦ, texts/bshe0011.xml
αὐτοῦ, αὐτός, grc, transcription, αὐτοῦ, texts/bshe0022.xml
αὐτοῦ, αὐτός, grc, transcription, αὐτοῦ</supplied>, texts/bshe0032.xml
αὐτοῦ, αὐτός, grc, transcription, αὐτοῦ, texts/caes0090.xml
αὐτοῦ, αὐτός, grc, transcription, αὐτοῦ</supplied>, texts/eins0001.xml
αὐτοῦ, αὐτός, grc, transcription, </lb>αὐτοῦ, texts/haif0039.xml
αὐτοῦ, αὐτός, grc, transcription, αὐτοῦ, texts/haif0044.xml
αὐτοῦ, αὐτός, grc, transcription, </lb>αὐτοῦ, texts/hamm0002.xml
αὐτοῦ, αὐτός, grc, transcription, αὐτοῦ, texts/hamm0010.xml
αὐτοῦ, αὐτός, grc, transcription, αὐτοῦ, texts/hamm0013.xml
αὐτοῦ, αὐτός, grc, transcription, αὐτοῦ, texts/hamm0017.xml
αὐτοῦ, αὐτός, grc, transcription, αὐτοῦ., texts/hamm0030.xml
αὐτοῦ, αὐτός, grc, transcription, αὐτοῦ., texts/hamm0032.xml
αὐτοῦ, αὐτός, grc, transcription, αὐτοῦ., texts/hamm0033.xml
αὐτοῦ, αὐτός, grc, transcription, αὐτοῦ., texts/hamm0034.xml
αὐτοῦ, αὐτός, grc, transcription, αὐτοῦ., texts/hamm0062.xml
αὐτοῦ, αὐτός, grc, transcription, αὐ</lb>τοῦ, texts/jaff0021.xml
αὐτοῦ, αὐτός, grc, transcription, αὐ</unclear>τοῦ</supplied></p></div>, texts/jaff0022.xml
αὐτοῦ, αὐτός, grc, transcription, α</supplied>ὐτοῦ, texts/jeru0237.xml
αὐτοῦ, αὐτός, grc, transcription, αὐ</supplied>τοῦ, texts/sepp0014.xml
αὐτοῦ, αὐτός, grc, transcription, αὐτοῦ, texts/susi0004.xml
αὐτοῦ, αὐτός, grc, transcription, αὐτοῦ, texts/zoor0028.xml
αὐτόν, αὐτός, grc, transcription, αὐτόν., texts/zoor0386.xml
αὐτὴ, αὐτὴ, grc, transcription, αὐτὴ, texts/hamm0049.xml
αὐτὴν, αὐτὴν, grc, transcription, αὐτὴν, texts/bshe0024.xml
αὐτὴν, αὐτὴν, grc, transcription, αὐ</unclear>τὴν, texts/elus0006.xml
αὐτὸν, αὐτὸν, grc, transcription, αὐτὸν, texts/hamm0006.xml
αὐτὸν, αὐτὸν, grc, transcription, αὐτὸν</supplied>, texts/jaff0079.xml
αὐτὸς, αὐτὸς, grc, transcription, </lb>αὐτὸς, texts/beth0163.xml
αὐτὸς, αὐτὸς, grc, transcription, αὐτὸς, texts/bshe0016.xml
αὐτόθι, αὐτόθι, grc, transcription, </gap>αὐτ</supplied>όθι, texts/beth0127.xml
αὐτῆ, αὐτῆ, grc, transcription, αὐτῆ</sic>, texts/zoor0296.xml
αὐτῆς, αὐτός, grc, transcription, αὐτῆς, texts/bshe0024.xml
αὐτῆς, αὐτός, grc, transcription, αὐτῆς., texts/caes0089.xml
αὐτῆς, αὐτός, grc, transcription, </lb>αὐτῆς., texts/caes0246.xml
αὐτῆς, αὐτός, grc, transcription, αὐτῆς, texts/jeru0233.xml
αὐτῆς, αὐτός, grc, transcription, αὐτῆς</corr></choice>, texts/zoor0296.xml
αὐτῆς, αὐτός, grc, transcription, αὐτῆς</supplied>&#44;, texts/zoor0348.xml
αὐτῇ, αὐτός, grc, transcription, αὐτῇ</corr></choice>., texts/zoor0296.xml
αὐτῖ, αὐτῖ, grc, transcription, αὐτῖ, texts/tqas0001.xml
αὐτῶν, αὐτός, grc, transcription, </lb>αὐτῶν, texts/ashk0001.xml
αὐτῶν, αὐτός, grc, transcription, </lb>αὐτῶν, texts/beth0034.xml
αὐτῶν, αὐτός, grc, transcription, </lb>αὐτῶν, texts/bshe0019.xml
αὐτῶν, αὐτός, grc, transcription, αὐτῶν, texts/bshe0023.xml
